Tipo_embalaje,Peso,Tipo_manipulacion,Lugar_procedencia,Temp_almacenamiento,Largo,Ancho,Altura,Protocolo
2,86.8,2,2,2,54,52,64,2
3,104.1,2,1,1,99,42,96,2
3,146.3,2,1,2,11,10,24,2
2,161.9,1,1,2,76,83,75,1
3,158.8,1,1,2,36,82,57,1
1,96.3,1,2,2,59,83,7,1
1,60.3,1,3,1,25,10,24,2
2,219.3,2,2,2,34,34,6,2
3,179.3,2,4,2,76,30,13,2
2,95.8,2,4,2,59,18,10,2
1,247.7,2,3,1,80,72,34,2
3,62.4,2,2,1,31,78,6,2
3,31.9,1,1,2,7,34,9,1
3,234.8,1,3,2,50,38,23,1
3,93.2,2,3,1,51,65,54,2
3,63.3,2,2,2,93,15,84,2
3,209.2,2,2,2,49,13,59,2
3,172.2,1,3,1,12,13,72,2
3,65.8,2,2,2,7,97,40,2
2,92.6,1,1,2,74,85,65,1
3,61.1,2,1,1,21,11,31,2
1,85.3,1,1,2,78,43,61,1
2,35.3,1,3,1,50,63,21,2
3,145.6,1,1,1,46,35,40,2
2,62.9,1,1,2,49,92,38,1
1,90.3,2,4,1,26,48,77,2
1,70.3,1,1,1,86,77,74,2
1,107.9,1,1,2,95,17,85,1
1,15.1,1,3,2,5,33,65,1
2,239.6,1,1,1,93,40,88,2
1,241.2,1,1,1,52,18,71,2
2,36,1,3,2,51,82,42,1
3,43.9,1,4,2,73,61,27,1
2,155.3,1,4,2,51,49,73,1
3,216.5,2,2,2,67,99,40,2
1,236.1,2,1,2,31,35,68,2
1,1.6,1,1,2,86,97,79,1
2,55.2,2,2,2,61,72,18,2
3,6.5,2,4,2,100,56,21,2
2,59,2,2,2,92,30,79,2
1,46.1,1,2,2,14,25,75,1
2,174.2,1,2,1,68,81,27,2
1,245.9,2,3,1,15,66,55,2
3,211,2,1,1,73,40,85,2
2,13.8,2,2,2,98,86,13,2
1,245.1,2,4,2,29,38,37,2
1,33.9,1,3,1,88,37,34,2
3,96.1,1,1,1,8,25,19,2
3,65.1,2,4,2,56,91,66,2
2,196.8,2,2,2,53,44,98,2
3,43.5,1,3,1,44,34,21,2
3,0.3,2,4,2,35,82,22,2
2,165.3,1,3,2,6,12,41,1
2,41.3,2,2,2,68,65,67,2
2,20.7,1,1,2,21,94,36,1
2,231.3,2,1,2,54,71,19,2
2,84.6,1,1,1,86,8,36,2
3,153.2,2,3,1,71,5,47,2
1,64.3,1,3,1,38,67,89,2
2,96.8,2,4,1,17,83,80,2
3,46.7,1,2,2,61,12,54,1
2,243.8,1,4,2,18,99,19,1
3,134.3,1,3,1,40,65,51,2
3,206.5,2,1,1,10,69,49,2
2,55.3,2,3,1,59,61,44,2
1,202.7,1,3,2,87,26,50,1
3,239.6,2,3,1,82,17,31,2
1,92.4,1,3,2,48,82,14,1
2,77.3,1,3,1,43,97,14,2
1,176.6,2,4,1,15,71,49,2
2,185,2,2,1,38,46,46,2
2,245.7,1,1,2,52,28,100,1
1,151.6,2,2,1,22,94,52,2
2,71.8,1,2,1,74,47,86,2
2,51.9,1,3,2,40,59,34,1
3,139.8,2,2,2,80,78,78,2
2,245.5,1,1,2,42,97,46,1
2,113.4,2,4,2,23,87,74,2
3,53,2,3,2,68,93,68,2
1,75.2,2,1,1,15,6,92,2
2,104.4,1,1,2,50,85,15,1
3,92.7,1,3,1,65,61,98,2
2,15.8,1,3,2,46,89,78,1
3,81.3,1,1,2,91,90,79,1
1,106.4,1,1,1,33,79,22,2
2,39.5,1,2,1,80,15,24,2
1,59.5,2,2,2,79,30,85,2
3,199.5,2,2,2,13,93,34,2
2,9.6,1,2,1,59,52,7,2
2,190.4,2,4,2,40,7,25,2
2,224.3,1,2,1,65,52,47,2
3,211,2,2,1,27,95,40,2
2,171.3,2,1,1,73,57,18,2
3,76.3,2,4,2,49,66,53,2
1,192.2,2,4,2,90,87,77,2
3,44.9,2,2,1,59,10,94,2
2,224.8,1,2,2,39,30,27,1
2,236.9,1,2,1,33,40,79,2
1,197.6,1,1,1,29,25,51,2
3,235,2,1,1,71,42,40,2
2,246.9,2,4,1,17,86,15,2
2,67.2,1,2,1,82,50,20,2
1,244.2,1,4,2,78,45,81,1
2,94.2,2,4,1,41,23,70,2
2,172.1,1,1,2,26,5,43,1
3,29.3,2,3,2,26,68,81,2
3,78.8,1,2,2,31,47,5,1
3,31.5,1,4,1,14,15,42,2
3,42.3,2,2,2,27,54,88,2
3,152.1,1,3,1,49,59,14,2
3,233.6,1,2,2,76,53,30,1
1,189.5,2,2,2,20,80,24,2
1,55.2,2,2,2,74,20,62,2
2,101,2,4,1,24,38,77,2
1,211,2,3,2,89,7,21,2
3,211.7,2,1,1,90,58,26,2
3,129.2,1,1,2,70,90,35,1
1,204.2,1,1,2,59,72,50,1
2,111.5,2,4,1,25,6,46,2
2,243,2,2,2,58,31,76,2
1,181.6,2,2,2,34,80,49,2
3,127.8,2,3,1,61,5,97,2
1,71.4,2,3,1,75,64,18,2
2,212.3,1,2,1,98,7,65,2
2,165.9,2,3,1,52,25,35,2
2,62.1,1,1,2,26,40,30,1
2,65.7,1,4,2,55,11,17,1
1,198.8,1,1,2,71,71,14,1
3,177.4,2,2,1,55,36,46,2
2,107.1,2,1,2,75,42,87,2
1,116.2,1,1,1,46,49,66,2
2,29.3,2,4,2,39,67,38,2
2,11.6,2,2,2,71,13,91,2
3,165.7,1,1,1,79,59,16,2
3,221.5,2,4,2,7,55,74,2
2,208.6,1,1,2,86,9,52,1
3,103,1,4,2,38,100,76,1
2,119.6,1,3,1,100,31,21,2
3,62.8,2,4,2,30,14,23,2
3,148,1,2,2,55,47,25,1
2,73.9,2,3,2,90,59,24,2
3,137.4,2,3,1,49,16,14,2
2,24.9,1,3,2,80,48,86,1
2,218.5,2,1,1,17,29,88,2
1,41.3,2,4,2,5,70,44,2
2,42.9,1,2,2,39,41,57,1
1,68.7,2,1,1,31,62,92,2
2,249.9,1,3,1,72,66,57,2
2,33.8,2,4,1,75,76,53,2
1,129.9,1,4,2,11,40,20,1
3,146.7,1,3,1,35,48,15,2
1,53.6,1,1,2,25,60,11,1
1,154.1,2,2,1,47,14,58,2
1,6.9,1,1,1,94,38,65,2
2,135.3,2,4,1,65,84,92,2
2,219.7,2,4,1,11,97,76,2
2,163.5,1,4,1,9,31,65,2
3,235.1,2,2,1,56,28,70,2
2,83.7,2,2,1,35,17,56,2
1,232.7,2,1,2,90,89,72,2
3,227.6,2,3,1,29,42,54,2
1,153.9,1,1,2,42,7,99,1
3,109,1,4,2,65,16,35,1
2,245.1,1,1,1,74,94,89,2
3,49.7,2,1,2,79,95,93,2
2,146.6,2,4,1,21,36,76,2
3,238.2,1,3,2,92,75,65,1
1,66.4,2,4,1,64,76,87,2
1,190.4,1,4,2,89,48,37,1
1,28.4,1,1,2,22,89,92,1
2,55.9,1,2,2,50,52,54,1
1,20.4,1,1,2,54,82,61,1
2,181.4,2,2,2,34,15,18,2
2,193.6,1,3,1,79,10,52,2
3,172.8,1,3,1,38,34,96,2
3,106.6,1,1,1,98,61,74,2
1,101.4,1,1,1,90,24,46,2
1,230.5,2,2,2,67,53,24,2
3,177.9,2,1,2,14,48,26,2
1,217.2,2,2,1,63,84,47,2
3,25.2,1,3,2,33,96,46,1
1,198.6,1,1,1,80,30,98,2
2,75.7,1,3,1,62,92,85,2
1,151.5,1,4,2,72,99,67,1
1,218.5,1,3,2,22,35,80,1
2,136.5,2,4,1,40,41,56,2
3,250,1,1,2,51,95,99,1
1,47.9,1,4,2,75,29,47,1
3,92.5,1,1,2,57,25,6,1
2,82.1,2,3,2,71,92,87,2
2,11.4,2,2,1,66,70,75,2
3,173.8,1,2,2,92,52,58,1
3,151.1,2,4,2,7,91,86,2
1,74.9,2,3,2,36,9,64,2
2,188.3,1,4,1,11,58,78,2
1,57.4,1,1,1,93,90,74,2
2,50.5,1,2,1,31,57,56,2
3,233.9,1,4,2,100,72,50,1
1,23.8,1,3,2,69,78,51,1
3,222.8,2,3,1,13,16,58,2
2,185.4,1,3,1,96,92,6,2
1,236.9,2,4,1,89,67,78,2
3,105,1,3,2,94,10,20,1
1,227.9,1,3,2,24,92,57,1
2,119.6,2,2,1,45,30,48,2
2,67.5,1,3,1,38,16,50,2
2,67.5,2,4,1,33,96,84,2
1,31.8,1,2,2,58,77,47,1
1,225.1,1,3,2,14,48,29,1
2,142.3,1,2,1,43,60,79,2
2,92.1,1,2,2,37,38,68,1
1,172.4,2,2,1,67,100,19,2
1,248.3,2,4,1,9,10,18,2
1,155.8,1,3,2,68,74,71,1
2,19.1,2,1,1,86,79,82,2
3,157.5,1,4,2,50,63,59,1
3,151,2,4,1,80,62,94,2
3,149.9,2,4,2,99,12,58,2
2,135.7,1,3,1,56,61,28,2
2,128.3,2,4,1,42,70,81,2
2,39,1,3,1,10,57,48,2
3,71.8,2,2,2,21,85,79,2
2,111.3,2,2,2,80,62,95,2
3,83.5,2,1,2,9,100,89,2
1,73.9,1,4,2,74,34,31,1
1,113.8,2,4,2,53,48,98,2
1,206.3,2,1,1,44,72,70,2
3,46.9,2,1,1,32,19,49,2
1,73.7,1,2,2,39,77,7,1
2,236.7,2,2,2,10,58,88,2
2,97.5,2,3,1,58,26,96,2
2,241.5,1,4,1,62,81,29,2
2,11.5,2,3,1,8,80,91,2
3,215,1,4,2,72,45,64,1
1,110.8,1,3,2,35,75,48,1
1,104.6,2,3,2,17,72,95,2
3,160.5,1,2,1,83,26,78,2
3,89.3,1,1,1,78,38,67,2
3,118,2,4,2,20,19,54,2
1,226.6,2,2,2,84,99,48,2
2,215.4,1,1,1,94,41,74,2
2,135.4,2,4,2,12,63,58,2
3,114.5,2,3,2,52,75,73,2
2,85.6,1,4,2,62,82,28,1
3,88.2,2,2,2,47,14,39,2
2,180.5,1,4,1,5,33,23,2
3,48.2,1,4,1,82,9,25,2
2,104.3,1,4,2,58,61,72,1
1,215.7,2,3,2,82,77,82,2
3,246.4,1,3,1,31,20,32,2
3,55.3,2,4,2,52,60,69,2
3,226.9,1,1,1,6,47,68,2
1,168.7,1,1,1,5,72,61,2
3,183.9,2,3,2,49,46,82,2
3,170.1,2,3,1,20,73,69,2
2,44.3,1,1,1,68,57,96,2
2,59.1,1,3,2,13,24,7,1
1,63.1,1,3,2,62,71,81,1
2,153,2,2,1,36,100,15,2
3,22.5,2,1,2,86,34,99,2
2,224.5,1,1,1,94,33,93,2
2,124.1,2,1,2,100,92,64,2
1,108,2,3,2,35,85,39,2
2,70.6,1,2,2,20,29,15,1
2,81.7,1,4,2,29,59,45,1
1,2.8,1,4,2,72,43,56,1
1,11.8,1,2,1,52,10,73,2
1,149.4,2,3,2,77,70,8,2
3,0.6,2,2,1,58,38,21,2
1,138.8,2,2,2,83,13,99,2
1,147.6,1,3,1,69,57,10,2
2,240.5,1,1,1,71,7,25,2
3,134.6,1,1,2,42,49,71,1
3,25.5,2,2,2,37,8,63,2
2,101.9,1,4,1,66,71,64,2
1,63.5,2,2,2,64,16,65,2
2,229.1,2,1,1,78,34,37,2
2,60.5,2,2,1,26,88,59,2
2,236.8,2,4,2,25,15,48,2
1,246.6,1,3,1,52,46,61,2
3,93.2,1,1,2,91,90,21,1
2,104,2,4,2,32,77,5,2
3,165.6,1,1,1,73,69,63,2
1,230,2,3,1,23,35,60,2
2,86,1,4,1,14,63,19,2
2,249.6,2,2,1,80,62,16,2
1,247.6,1,4,1,93,70,14,2
2,194.9,2,4,2,94,96,59,2
2,208.1,1,4,1,12,49,9,2
2,233.3,2,1,2,91,5,26,2
3,197.4,1,2,2,78,62,52,1
2,125.3,2,3,2,43,90,32,2
1,130.7,1,3,2,26,10,85,1
3,130.6,2,4,1,92,16,15,2
2,22.5,1,1,1,66,28,14,2
2,104.3,2,3,1,41,28,14,2
1,156.4,1,2,1,71,44,25,2
3,240.3,1,1,2,15,36,15,1
3,227.4,2,4,2,56,99,42,2
1,215.3,1,3,2,50,78,38,1
1,17.8,1,2,1,43,24,27,2
2,41.1,2,1,2,95,87,67,2
2,202.4,1,1,2,30,97,61,1
2,34.2,1,4,2,28,60,58,1
2,100.7,1,1,1,25,44,80,2
1,222.7,1,4,1,71,95,75,2
2,104,2,2,2,8,55,25,2
1,178.6,2,3,2,51,45,72,2
1,100.9,1,4,1,24,9,79,2
2,242.3,2,4,1,35,7,34,2
1,124.6,2,3,1,6,62,38,2
2,128.4,2,1,1,47,69,69,2
3,205.6,2,3,1,27,90,19,2
3,51.8,1,4,2,51,81,73,1
3,184.7,1,3,1,31,53,34,2
2,12.5,2,1,2,15,55,90,2
3,70,1,3,2,65,28,67,1
1,169.2,2,1,2,30,33,57,2
1,65.7,1,1,1,79,64,52,2
3,204.7,2,4,1,48,47,47,2
1,130,1,1,2,40,58,95,1
3,217.9,1,1,2,83,59,65,1
3,56.5,1,1,1,79,44,82,2
1,166.8,1,2,2,21,72,29,1
1,249,2,3,1,13,42,53,2
2,224.8,2,3,2,91,91,23,2
2,191.3,1,2,2,81,95,82,1
2,179.1,2,2,1,70,19,87,2
2,131.5,2,3,1,28,79,36,2
1,173,1,2,1,14,34,22,2
3,57.3,1,1,1,100,59,45,2
3,99.5,2,1,2,33,89,35,2
2,29.7,1,4,2,82,29,92,1
2,188.4,1,4,2,58,16,23,1
2,109.6,1,4,1,73,15,99,2
3,248.8,1,3,2,56,83,71,1
2,111.4,2,3,1,92,44,50,2
3,228.8,2,1,1,91,39,75,2
2,129.5,1,3,1,9,32,39,2
3,146.2,1,1,2,25,71,57,1
3,21.2,2,1,1,94,78,35,2
3,210.6,1,2,2,46,51,21,1
2,18,2,1,2,70,54,7,2
1,113,1,1,1,83,8,34,2
2,182.4,1,2,2,80,66,30,1
2,38.5,2,2,2,59,88,5,2
1,209,1,4,1,9,62,36,2
2,30.2,2,1,1,28,91,94,2
1,104.8,2,3,1,55,99,31,2
1,120.5,1,1,2,20,9,46,1
3,34.7,2,3,1,65,80,29,2
3,129.8,2,2,2,98,74,61,2
1,142,2,3,2,6,61,60,2
3,26.8,2,3,2,66,15,7,2
1,155.1,2,1,1,10,83,99,2
1,17.2,2,1,1,8,18,10,2
2,242.6,2,3,2,100,18,69,2
1,63.9,2,1,1,21,9,14,2
2,194.9,2,3,2,91,62,19,2
3,15.8,1,1,2,80,91,64,1
2,50.8,2,4,1,51,17,74,2
3,207.6,1,3,1,58,86,19,2
2,43.5,1,3,2,21,50,82,1
3,90.3,1,2,1,9,16,83,2
3,67.8,2,2,1,63,86,31,2
1,106.6,1,1,2,16,9,45,1
1,86.4,2,3,1,72,77,58,2
1,207.9,1,1,2,27,12,99,1
2,168.3,2,4,2,36,99,89,2
2,94.7,2,2,1,49,42,45,2
2,106.5,1,3,2,44,7,49,1
3,192.1,2,3,1,10,47,72,2
2,190.4,1,1,1,95,97,81,2
3,169.6,2,4,1,57,81,49,2
2,182.4,1,2,2,10,13,81,1
2,108.6,2,1,2,69,13,95,2
2,18,2,4,1,65,16,54,2
1,129.7,1,4,2,77,92,70,1
1,236.8,2,3,2,46,28,14,2
2,70.6,1,4,2,96,7,55,1
1,192.5,1,4,2,85,52,58,1
2,155.4,1,2,2,16,13,95,1
2,53.3,2,4,2,21,55,31,2
3,84.7,1,3,2,84,86,37,1
1,63.9,2,1,1,44,92,28,2
1,14.4,2,3,1,93,98,80,2
3,65.1,1,4,2,54,58,95,1
1,5,1,1,1,85,81,83,2
3,247.7,2,1,2,88,96,26,2
2,31.8,2,3,1,35,70,54,2
3,117.9,2,4,2,71,40,76,2
2,64.9,2,2,1,21,41,78,2
3,135.7,2,1,1,82,53,55,2
2,168.6,2,4,2,71,32,89,2
1,110.4,1,3,2,30,94,22,1
3,105.7,2,3,2,100,10,95,2
1,125.2,1,4,2,71,9,83,1
1,171.1,2,4,1,37,66,44,2
1,233.1,2,4,1,85,29,80,2
3,115.1,2,1,1,48,44,75,2
3,235.2,1,1,2,17,18,27,1
1,234.3,2,4,2,48,77,72,2
1,166.3,1,1,2,49,16,68,1
3,217.7,1,1,2,77,98,51,1
3,181.9,2,4,1,49,27,53,2
1,182.9,2,3,2,89,29,97,2
3,154.4,2,1,1,94,52,79,2
2,125.3,1,2,1,38,35,49,2
3,180,2,2,2,79,68,13,2
2,13.1,2,1,1,14,73,74,2
2,176.9,2,4,1,94,80,20,2
3,123.1,1,1,2,73,17,44,1
3,162.7,2,3,2,100,91,19,2
1,115.7,1,1,1,15,38,31,2
3,242.8,2,3,2,97,44,84,2
2,64.7,2,4,1,66,80,17,2
2,215,1,3,1,7,97,97,2
1,44,1,1,2,43,14,59,1
3,103.2,2,3,2,62,74,73,2
3,178.1,1,4,1,38,61,69,2
1,173.9,2,4,1,13,51,67,2
1,78.9,1,3,1,59,36,24,2
2,80,2,1,2,39,36,39,2
1,144.3,1,3,1,38,59,72,2
2,199.3,1,3,1,61,89,78,2
2,106.4,2,3,1,62,83,17,2
1,183.7,1,4,1,80,27,83,2
2,21.6,2,2,2,7,38,79,2
2,120.5,1,3,1,94,42,43,2
2,55,2,3,2,19,25,72,2
3,19.9,2,1,2,15,66,18,2
3,186.8,1,1,2,87,16,17,1
3,105.2,2,1,1,18,75,11,2
1,101.5,1,1,1,61,57,77,2
2,26.5,1,1,1,28,90,73,2
2,59.5,2,4,1,34,12,70,2
1,90.9,1,1,1,82,46,27,2
2,209,1,4,2,35,96,18,1
3,220.1,2,2,1,10,30,68,2
2,120.8,2,1,1,92,10,50,2
2,137.4,2,1,2,88,99,83,2
1,38.4,1,1,2,28,50,6,1
1,245,1,1,1,30,38,48,2
1,63.4,2,2,1,65,91,94,2
1,100.4,2,3,1,11,45,45,2
3,150,2,1,2,21,34,68,2
3,36.9,1,4,2,90,54,86,1
1,118,1,1,2,62,99,89,1
1,180.9,2,3,1,49,6,50,2
3,143.2,1,3,1,85,11,34,2
2,28.1,1,1,2,50,12,30,1
3,57.1,2,3,1,47,67,44,2
1,98.5,1,1,2,76,76,41,1
2,59.8,1,2,1,33,83,82,2
1,170.1,1,4,2,93,96,23,1
3,138.3,2,4,1,87,87,94,2
3,83.2,1,4,1,88,44,70,2
1,177.1,1,4,2,44,40,59,1
3,160.5,2,4,2,70,95,87,2
3,159.7,1,4,2,57,61,52,1
3,223.4,2,2,2,41,13,85,2
2,72,1,1,2,45,83,66,1
3,190.9,2,3,1,85,73,30,2
3,0.2,2,1,2,40,22,85,2
3,121.3,2,3,2,12,94,96,2
1,31.4,2,3,2,23,94,85,2
1,15.8,2,3,2,12,94,68,2
1,195.3,2,4,2,76,73,31,2
2,204.9,1,2,1,35,84,98,2
2,39.8,1,3,1,6,71,5,2
1,247.6,1,1,1,97,67,90,2
2,102.3,1,1,2,87,31,20,1
2,248.3,2,1,2,12,51,67,2
1,57.9,1,1,2,93,53,53,1
2,133.1,2,1,1,9,82,48,2
2,232.4,2,2,1,91,35,28,2
2,12.5,2,3,2,91,43,54,2
1,103.3,1,4,2,52,52,79,1
1,96.3,2,1,2,40,46,68,2
2,13.5,1,4,2,49,85,50,1
2,59.6,2,2,2,90,66,11,2
2,95,2,4,1,66,78,63,2
2,37.6,1,2,2,54,17,67,1
2,235,1,1,1,8,19,40,2
2,16.5,2,3,2,54,53,13,2
2,74.5,1,3,1,93,5,95,2
2,224.3,1,1,2,70,21,67,1
1,20.9,1,4,2,52,71,86,1
3,125.1,2,4,2,67,80,46,2
3,227.5,1,2,2,83,45,99,1
2,84.8,2,2,1,41,47,71,2
2,143.4,1,1,2,75,78,47,1
2,167.9,2,3,2,91,21,89,2
2,236.9,1,2,1,86,76,13,2
2,12,2,4,1,53,47,91,2
3,114.3,1,4,1,51,37,100,2
2,218.2,2,4,2,53,96,68,2
2,245.5,1,2,1,64,84,60,2
1,74.3,2,4,1,48,50,51,2
1,200.7,2,2,1,38,40,93,2
2,199.4,1,2,2,60,48,63,1
3,228.4,1,2,2,74,61,94,1
2,69.2,1,3,2,70,91,22,1
1,240.3,1,3,2,53,63,86,1
2,20.7,1,1,1,62,57,25,2
1,244.9,1,3,2,17,51,79,1
2,230.9,2,1,1,75,6,66,2
2,50.4,2,2,1,29,84,18,2
2,244.7,1,1,1,39,37,31,2
1,7.3,2,4,1,37,81,69,2
1,21.2,1,2,1,50,7,34,2
3,15.5,1,1,1,54,50,52,2
3,143.6,1,1,2,100,30,32,1
1,177.1,2,1,1,23,92,58,2
3,205,2,2,1,54,19,55,2
2,230.4,2,2,1,30,50,90,2
2,216.3,1,1,2,39,67,81,1
1,93.5,2,3,1,49,32,8,2
3,103.7,2,1,1,98,64,65,2
2,168.4,1,3,1,88,35,51,2
2,178.9,2,3,1,25,65,64,2
1,204,1,4,1,95,37,77,2
3,165.9,1,2,2,85,55,72,1
3,27.6,1,4,1,82,72,94,2
1,112,2,1,1,83,80,57,2
3,74.9,2,2,1,78,65,68,2
2,81.4,2,4,1,18,87,11,2
1,23.2,2,1,1,33,52,29,2
3,135.9,1,4,2,45,36,24,1
2,46.8,2,2,1,9,20,53,2
2,34.5,2,3,1,46,20,40,2
1,94.3,1,4,2,77,66,47,1
3,12.5,2,3,1,24,44,63,2
1,33.1,1,2,2,60,36,39,1
2,36.6,1,1,1,15,89,76,2
3,75.3,2,1,2,84,98,38,2
1,247.2,2,1,1,49,35,39,2
1,26.4,1,1,2,71,31,90,1
1,64.3,1,2,2,93,43,18,1
3,16.6,1,1,1,5,56,47,2
2,39.1,2,2,2,26,22,25,2
1,88.7,2,4,2,18,58,53,2
3,248.5,2,4,2,71,37,65,2
2,172.6,2,4,1,14,6,10,2
3,184.8,1,3,2,95,74,90,1
3,1.6,1,3,2,36,65,9,1
1,155.3,2,4,1,23,88,63,2
3,225.1,1,3,1,33,53,45,2
1,205.6,1,4,2,39,42,80,1
3,249.7,1,4,1,73,32,79,2
2,200.7,1,2,2,26,87,14,1
1,174.1,1,4,2,10,9,36,1
3,160.9,2,4,1,80,47,76,2
2,14.8,1,3,2,12,81,87,1
1,136.8,2,4,2,12,15,39,2
2,172.3,1,3,2,37,69,16,1
2,94.9,2,3,1,26,17,79,2
1,71,1,2,1,74,5,51,2
3,103.8,2,2,1,93,80,80,2
3,67.1,1,4,1,54,57,81,2
1,113,2,2,2,12,10,26,2
1,183.6,2,3,1,70,76,34,2
1,53.2,2,2,2,48,47,80,2
1,128.2,1,1,2,11,43,68,1
2,119,2,1,2,32,69,40,2
3,44,1,3,1,66,35,49,2
2,234.2,2,1,2,73,10,14,2
1,154.3,2,3,1,29,41,67,2
2,27.9,1,2,1,85,61,47,2
2,42.4,2,1,2,93,57,96,2
1,141.3,1,4,1,64,5,42,2
3,38.6,1,4,1,89,12,42,2
2,241.1,1,3,2,16,33,83,1
3,181.2,2,2,1,35,7,58,2
1,38.6,1,2,1,49,63,30,2
3,106.2,1,4,1,87,19,80,2
1,210,1,4,1,10,82,90,2
2,47.6,1,1,1,74,30,51,2
2,209.5,1,4,1,34,18,57,2
3,218.1,1,3,2,50,64,58,1
3,189.7,1,2,1,36,31,73,2
1,240.4,2,2,1,7,72,83,2
2,147,1,2,1,7,42,65,2
2,60.3,2,4,2,21,44,80,2
3,192.8,2,4,1,47,9,67,2
2,147.8,1,4,2,72,20,36,1
2,101.2,2,1,2,74,25,95,2
1,170.7,2,4,1,32,19,77,2
3,208.9,2,2,2,62,28,53,2
3,94.3,2,2,1,71,85,44,2
2,40.5,2,3,1,30,90,47,2
2,221.1,2,2,1,31,39,70,2
1,244.2,1,1,2,6,7,23,1
1,187.7,1,3,2,73,98,44,1
3,57.2,1,2,2,88,56,22,1
2,38.4,2,4,2,46,42,26,2
3,35.5,2,1,2,91,34,53,2
3,130.8,1,4,1,96,14,21,2
2,127.9,2,2,1,83,42,77,2
1,103.2,2,1,2,83,24,82,2
2,85.6,1,2,2,8,87,65,1
3,20.1,2,4,1,39,54,34,2
1,141.2,2,4,2,27,89,28,2
2,18.1,2,1,2,50,69,20,2
3,208.6,1,4,1,71,64,81,2
1,96.9,1,4,2,73,6,28,1
1,64.3,1,2,1,7,71,5,2
2,194.1,2,4,2,70,53,33,2
2,207.1,1,1,2,29,60,63,1
3,107,2,2,2,24,52,89,2
2,129.1,2,1,1,15,5,13,2
3,7.2,2,4,2,88,99,27,2
3,165.2,2,2,1,30,8,50,2
3,8.9,2,1,2,98,14,86,2
1,88.3,2,4,1,52,60,67,2
3,55.8,2,1,2,26,89,68,2
3,7.5,2,4,1,29,68,43,2
2,21.5,2,3,1,72,79,52,2
2,174,2,1,2,16,17,74,2
3,105.1,1,2,1,13,43,12,2
1,135.9,1,4,1,22,31,44,2
1,113.8,1,3,1,64,63,47,2
3,222.5,2,3,1,92,13,24,2
2,166.9,2,1,1,82,14,35,2
2,177.6,2,3,1,15,37,54,2
2,247.3,2,2,1,53,58,60,2
3,91.8,2,3,1,42,10,24,2
1,88.3,1,3,2,44,51,85,1
3,152.7,2,4,1,38,76,75,2
2,149.9,1,4,2,93,46,14,1
2,4.3,1,1,2,52,64,88,1
2,8.9,1,3,1,23,33,29,2
1,100.1,1,4,2,24,73,77,1
2,63.4,2,2,2,37,34,74,2
1,179,2,2,1,60,29,89,2
3,18.8,2,4,2,53,42,87,2
2,133.2,1,4,2,75,72,80,1
2,171.8,2,1,2,53,12,66,2
2,145.4,1,3,2,72,54,6,1
3,44.8,1,2,2,74,8,30,1
2,141.2,2,1,2,85,57,44,2
2,57,2,1,1,90,61,9,2
3,73.5,1,4,1,66,7,67,2
1,153.9,2,1,1,30,66,63,2
2,170.7,1,2,1,95,40,11,2
1,141.7,1,1,1,68,47,75,2
3,76.4,1,3,2,5,54,35,1
3,242,2,4,2,55,45,34,2
3,53,2,2,2,90,71,76,2
3,173.9,1,3,2,43,13,54,1
2,217.1,2,1,1,20,57,23,2
2,66.2,2,2,1,71,37,55,2
2,224.2,1,3,1,58,31,76,2
1,214.4,2,1,2,73,91,88,2
2,140.5,2,4,1,23,45,54,2
1,113.2,1,4,2,12,78,75,1
3,98.3,1,4,2,16,61,56,1
3,11.2,2,4,2,72,46,60,2
1,48.3,2,4,1,69,68,40,2
2,175.1,1,4,1,79,48,73,2
3,50.7,1,3,2,97,91,49,1
1,215.3,2,1,1,60,15,23,2
1,4.5,1,3,2,39,77,58,1
2,47.4,1,3,2,54,25,9,1
2,76.8,1,1,2,60,98,16,1
1,92.9,2,2,2,25,14,9,2
2,62.6,2,3,1,76,16,37,2
3,70.8,2,3,2,58,59,86,2
2,145.9,1,2,2,94,29,93,1
2,6.3,2,1,2,97,5,61,2
2,85.1,2,4,2,67,60,84,2
2,98.3,2,4,1,37,87,31,2
3,39.4,2,3,1,97,73,19,2
3,25.8,2,3,1,71,65,50,2
2,68.7,1,4,2,14,75,78,1
2,113.6,2,3,2,20,15,57,2
3,25.3,1,2,1,93,16,99,2
2,175.3,1,4,2,54,70,97,1
2,131.3,2,3,2,50,45,46,2
2,167.8,2,4,1,89,53,25,2
1,159.8,1,1,1,14,44,12,2
3,11.7,1,2,2,42,69,21,1
1,0.8,2,1,1,87,34,57,2
2,68.5,2,4,1,75,12,94,2
3,217.9,1,4,2,11,88,56,1
2,128.8,2,1,2,21,73,34,2
1,50.2,1,4,1,53,79,79,2
1,174.7,1,2,1,91,66,91,2
2,67,2,1,1,51,98,37,2
1,187.1,1,3,2,9,86,8,1
2,123.8,2,4,1,33,59,95,2
3,68.8,2,4,2,62,19,15,2
3,24.4,2,2,2,5,47,94,2
1,135,2,4,1,53,55,13,2
3,21.3,2,1,1,41,83,65,2
2,4.5,1,4,2,95,78,9,1
2,41.7,2,1,1,76,14,77,2
2,134.8,1,2,1,48,54,12,2
1,185.8,2,1,1,20,96,19,2
3,138.7,2,4,2,90,80,75,2
2,122.8,2,1,1,68,84,33,2
3,163.6,1,2,1,77,34,58,2
3,132.8,2,3,1,67,92,81,2
